customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST00207,2025-09-30,Tier 1,25-34,Influencer,,Wellness,Yes,18,1,193.1,0.0,0.62,5.0,1,0,0.0,0.0,82,11,53,5,1,2,6,2,7,1,train
CUST00208,2025-09-30,Tier 1,18-24,Organic,,Fragrance,Yes,91,4,3282.3,0.0,0.18,4.25,3,1,1.0,8.9,332,2,10,1,0,0,3,1,24,1,train
CUST00210,2025-09-30,Tier 1,18-24,Influencer,,Hair Care,Yes,128,1,409.67,0.0,0.41,5.0,1,0,0.0,0.0,304,3,18,1,0,0,0,0,38,1,train
CUST00211,2025-09-30,Tier 2,35-44,Instagram,,Makeup,Yes,90,2,3032.55,0.0,0.38,4.0,2,0,0.0,0.0,336,4,20,2,1,1,1,0,9,0,train
CUST00212,2025-09-30,Tier 2,25-34,Instagram,,Hair Care,Yes,204,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,323,3,11,1,1,0,2,1,45,1,train
CUST00213,2025-09-30,Tier 3,25-34,Organic,,Hair Care,No,86,1,1266.34,1.0,0.09,4.0,1,1,1.0,23.6,543,2,9,0,0,0,0,0,15,1,train
CUST00214,2025-09-30,Tier 1,18-24,Instagram,,Hair Care,Yes,64,1,1427.16,0.0,0.22,4.0,1,0,0.0,0.0,105,3,9,1,1,0,3,0,14,1,train
CUST00215,2025-09-30,Tier 1,25-34,Marketplace,Silver,Skin Care,Yes,34,1,646.51,0.0,0.01,4.0,1,0,0.0,0.0,269,8,24,1,2,0,8,2,15,1,train
CUST00216,2025-09-30,Tier 1,35-44,Google Search,Silver,Fragrance,Yes,48,1,1349.42,1.0,0.27,4.0,1,1,1.0,48.0,249,7,20,2,0,1,1,0,16,1,train
CUST00217,2025-09-30,Tier 1,18-24,Google Search,Silver,Baby Care,No,79,2,861.18,0.0,0.36,3.5,1,0,0.0,0.0,317,2,11,1,0,0,0,0,13,1,train
CUST00218,2025-09-30,Tier 2,18-24,Marketplace,,Makeup,Yes,23,1,713.95,0.0,0.11,5.0,1,0,0.0,0.0,265,1,5,0,0,0,0,0,5,0,train
CUST00219,2025-09-30,Tier 1,35-44,Organic,Silver,Makeup,Yes,154,2,1225.24,0.0,0.47,4.5,2,0,0.0,0.0,340,3,8,1,1,1,6,1,30,1,train
CUST00220,2025-09-30,Tier 3,18-24,Referral,,Hair Care,Yes,25,2,745.67,0.0,0.19,5.0,2,1,0.0,18.8,252,14,73,6,3,2,7,2,10,0,train
CUST00221,2025-09-30,Tier 3,25-34,Instagram,,Makeup,Yes,7,2,781.03,0.0,0.345,3.0,2,0,0.0,0.0,89,16,91,2,1,0,12,2,2,0,train
CUST00222,2025-09-30,Tier 1,45+,Organic,,Skin Care,Yes,186,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,229,1,6,0,0,0,0,0,22,1,train
CUST00223,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,103,1,757.58,0.0,0.53,5.0,1,0,0.0,0.0,182,1,6,0,0,0,0,0,20,1,train
CUST00224,2025-09-30,Tier 1,25-34,Organic,,Hair Care,Yes,89,1,747.2,0.0,0.4,5.0,1,0,0.0,0.0,493,1,5,0,0,0,3,1,13,0,train
CUST00225,2025-09-30,Tier 1,18-24,Instagram,Silver,Wellness,Yes,88,2,2563.85,0.0,0.335,5.0,2,0,0.0,0.0,521,3,9,1,0,0,3,0,19,1,train
CUST00227,2025-09-30,Tier 1,35-44,Marketplace,Silver,Skin Care,No,153,1,1070.42,0.0,0.37,5.0,1,0,0.0,0.0,634,0,0,0,0,0,0,0,29,1,train
CUST00228,2025-09-30,Tier 3,25-34,Referral,Silver,Baby Care,Yes,82,3,1343.2,0.0,0.33,3.67,3,0,0.0,0.0,522,6,28,0,0,0,5,2,11,1,train
CUST00229,2025-09-30,Tier 2,35-44,Google Search,Silver,Skin Care,Yes,92,1,558.95,0.0,0.17,4.0,1,0,0.0,0.0,462,8,27,1,1,0,2,0,8,1,train
CUST00230,2025-09-30,Tier 1,25-34,Instagram,,Skin Care,Yes,37,6,6235.96,0.0,0.218,4.17,3,0,0.0,0.0,494,17,93,8,2,2,7,1,14,0,train
CUST00231,2025-09-30,Tier 1,25-34,Google Search,,Skin Care,No,23,1,397.92,0.0,0.29,5.0,1,0,0.0,0.0,468,6,30,1,1,1,0,0,0,0,train
CUST00232,2025-09-30,Tier 2,25-34,Marketplace,,Fragrance,Yes,55,1,786.26,0.0,0.33,4.0,1,0,0.0,0.0,63,2,5,0,0,0,0,0,1,0,train
CUST00233,2025-09-30,Tier 2,25-34,Instagram,,Makeup,Yes,361,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,605,5,27,0,0,0,7,1,60,1,train
CUST00234,2025-09-30,Tier 2,25-34,Organic,,Skin Care,Yes,17,2,1421.1,0.0,0.135,2.0,2,0,0.0,0.0,263,6,30,1,2,1,0,0,0,0,train
CUST00235,2025-09-30,Tier 1,25-34,Organic,,Wellness,Yes,125,1,556.26,0.0,0.34,5.0,1,0,0.0,0.0,605,2,12,1,0,0,4,0,29,0,train
CUST00236,2025-09-30,Tier 1,18-24,Instagram,,Skin Care,Yes,62,1,782.89,0.0,0.37,4.0,1,1,0.0,7.5,200,8,27,1,2,0,0,0,8,0,train
CUST00238,2025-09-30,Tier 1,35-44,Organic,,Makeup,No,78,1,643.9,0.0,0.33,3.0,1,1,0.0,15.6,355,1,3,0,0,0,0,0,8,0,train
CUST00240,2025-09-30,Tier 1,25-34,Organic,Silver,Makeup,Yes,56,2,2277.31,0.0,0.18,4.5,2,1,0.0,1.0,139,4,15,0,1,0,1,0,16,0,train
CUST00241,2025-09-30,Tier 2,18-24,Instagram,,Fragrance,Yes,6,2,2710.93,0.0,0.37,4.0,2,0,0.0,0.0,231,12,40,1,0,1,6,1,0,0,train
CUST00242,2025-09-30,Tier 2,18-24,Organic,,Wellness,Yes,82,3,2195.42,0.0,0.317,3.33,2,0,0.0,0.0,589,11,36,2,0,1,11,5,5,0,train
CUST00243,2025-09-30,Tier 1,35-44,Organic,Gold,Skin Care,Yes,69,1,444.6,1.0,0.43,1.0,1,1,0.0,14.0,503,3,17,1,0,1,0,0,22,1,train
CUST00244,2025-09-30,Tier 2,25-34,Marketplace,,Skin Care,Yes,144,2,2449.86,0.0,0.225,3.0,1,0,0.0,0.0,233,1,5,1,0,1,0,0,23,1,train
CUST00245,2025-09-30,Tier 2,18-24,Organic,Platinum,Hair Care,Yes,73,2,1245.78,0.0,0.36,4.5,2,0,0.0,0.0,183,6,27,3,1,1,9,4,16,0,train
CUST00246,2025-09-30,Tier 3,25-34,Instagram,Silver,Makeup,Yes,52,2,852.1,0.0,0.24,3.0,2,1,1.0,36.1,533,6,22,3,2,1,3,1,13,0,train
CUST00249,2025-09-30,Tier 2,35-44,Organic,Silver,Hair Care,Yes,162,1,244.33,0.0,0.38,4.0,1,0,0.0,0.0,347,5,15,2,1,1,3,1,31,1,train
CUST00251,2025-09-30,Tier 2,25-34,Instagram,,Wellness,Yes,41,1,966.73,1.0,0.37,5.0,1,1,1.0,40.2,56,14,76,6,1,4,0,0,9,1,train
CUST00252,2025-09-30,Tier 1,45+,Google Search,Silver,Makeup,Yes,190,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,577,4,17,0,0,0,4,2,23,1,train
CUST00253,2025-09-30,Tier 1,18-24,Influencer,Platinum,Skin Care,Yes,191,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,354,3,8,1,0,0,2,1,34,1,train
CUST00254,2025-09-30,Tier 2,25-34,Influencer,,Skin Care,Yes,183,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,571,4,22,1,0,0,2,1,26,1,train
CUST00255,2025-09-30,Tier 2,18-24,Marketplace,,Wellness,Yes,22,4,2792.14,0.25,0.2,3.25,4,1,1.0,22.2,459,10,26,1,3,0,5,1,19,0,train
CUST00257,2025-09-30,Tier 1,25-34,Organic,,Skin Care,No,55,2,1042.47,0.0,0.3,3.0,2,0,0.0,0.0,172,7,39,2,1,1,0,0,19,0,train
CUST00259,2025-09-30,Tier 1,25-34,Influencer,,Fragrance,Yes,192,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,209,0,0,0,0,0,0,0,31,1,train
CUST00261,2025-09-30,Tier 2,35-44,Google Search,,Wellness,No,51,1,350.44,0.0,0.44,3.0,1,0,0.0,0.0,61,0,0,0,0,0,0,0,0,0,train
CUST00262,2025-09-30,Tier 2,18-24,Marketplace,Silver,Skin Care,Yes,9,2,1318.44,0.0,0.12,4.0,2,0,0.0,0.0,219,5,16,1,1,0,0,0,9,0,train
CUST00264,2025-09-30,Tier 3,25-34,Referral,Silver,Baby Care,Yes,31,2,671.1,0.0,0.31,3.5,2,1,0.0,12.0,106,7,29,1,1,1,3,1,0,1,train
CUST00265,2025-09-30,Tier 1,35-44,Google Search,Gold,Wellness,Yes,77,1,510.24,0.0,0.38,5.0,1,0,0.0,0.0,193,7,27,3,2,2,4,0,28,0,train
CUST00268,2025-09-30,Tier 2,18-24,Influencer,,Skin Care,Yes,9,2,1517.09,0.0,0.415,5.0,2,1,0.0,25.0,303,6,24,1,1,1,6,1,8,0,train
CUST00270,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,75,2,968.72,0.0,0.24,4.5,2,0,0.0,0.0,228,8,27,4,2,2,9,2,7,0,train
CUST00271,2025-09-30,Tier 3,18-24,Organic,,Wellness,Yes,32,2,1421.17,0.0,0.19,2.5,1,0,0.0,0.0,507,1,5,0,0,0,2,0,0,0,train
CUST00273,2025-09-30,Tier 3,25-34,Referral,,Hair Care,Yes,13,5,4433.41,0.0,0.194,4.2,2,0,0.0,0.0,336,7,19,3,1,2,4,1,1,0,train
CUST00274,2025-09-30,Tier 3,35-44,Organic,,Baby Care,Yes,71,1,695.0,0.0,0.36,3.0,1,0,0.0,0.0,82,1,4,0,0,0,1,0,2,0,train
CUST00275,2025-09-30,Tier 1,25-34,Organic,Silver,Skin Care,Yes,241,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,612,5,27,1,1,1,5,1,51,1,train
CUST00277,2025-09-30,Tier 2,18-24,Organic,Silver,Wellness,Yes,2,1,304.61,0.0,0.23,5.0,1,0,0.0,0.0,461,2,7,0,1,0,0,0,12,0,train
CUST00280,2025-09-30,Tier 3,35-44,Influencer,,Wellness,Yes,10,2,1858.49,0.0,0.2,2.5,2,0,0.0,0.0,525,6,18,1,1,1,3,0,4,0,train
CUST00282,2025-09-30,Tier 2,25-34,Google Search,,Skin Care,No,296,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,459,1,5,0,0,0,0,0,60,1,train
CUST00283,2025-09-30,Tier 1,18-24,Organic,Silver,Baby Care,No,18,3,2546.58,0.0,0.323,4.0,2,1,1.0,34.4,605,8,21,1,1,1,0,0,6,0,train
CUST00286,2025-09-30,Tier 3,35-44,Referral,Silver,Skin Care,Yes,369,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,535,1,4,1,0,1,3,1,60,1,train
CUST00287,2025-09-30,Tier 1,18-24,Google Search,Silver,Baby Care,Yes,69,2,2536.41,0.0,0.185,4.5,2,0,0.0,0.0,531,8,21,3,0,2,4,1,15,0,train
CUST00288,2025-09-30,Tier 1,45+,Organic,,Skin Care,No,110,2,1096.1,0.0,0.255,4.5,1,0,0.0,0.0,197,1,4,0,0,0,0,0,20,1,train
CUST00289,2025-09-30,Tier 1,25-34,Instagram,,Baby Care,Yes,5,2,811.06,0.0,0.36,4.0,2,0,0.0,0.0,85,5,13,1,0,0,3,0,0,0,train
CUST00290,2025-09-30,Tier 1,25-34,Instagram,Silver,Wellness,No,9,1,251.16,0.0,0.34,5.0,1,1,1.0,20.5,24,6,22,3,1,1,0,0,1,0,train
CUST00291,2025-09-30,Tier 2,18-24,Instagram,Gold,Hair Care,Yes,58,1,1708.29,0.0,0.2,5.0,1,1,0.0,35.3,367,4,16,1,1,1,4,1,23,1,train
CUST00292,2025-09-30,Tier 2,18-24,Marketplace,,Hair Care,Yes,43,1,657.91,1.0,0.08,1.0,1,1,0.0,4.6,61,6,22,0,1,0,7,2,0,0,train
CUST00294,2025-09-30,Tier 2,25-34,Referral,Platinum,Skin Care,Yes,102,1,1714.42,0.0,0.12,5.0,1,0,0.0,0.0,124,15,54,6,3,2,12,6,35,0,train
CUST00295,2025-09-30,Tier 1,18-24,Marketplace,,Fragrance,No,16,1,556.31,0.0,0.51,5.0,1,0,0.0,0.0,509,2,9,0,0,0,0,0,5,0,train
CUST00296,2025-09-30,Tier 2,18-24,Referral,Gold,Hair Care,No,132,1,560.55,0.0,0.12,5.0,1,0,0.0,0.0,570,2,10,1,0,1,0,0,30,1,train
CUST00297,2025-09-30,Tier 2,18-24,Marketplace,Platinum,Skin Care,Yes,154,1,1130.29,0.0,0.16,2.0,1,0,0.0,0.0,214,13,41,1,3,1,6,2,30,1,train
CUST00298,2025-09-30,Tier 1,35-44,Marketplace,,Hair Care,Yes,201,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,286,6,16,3,2,2,5,2,50,1,train
CUST00299,2025-09-30,Tier 3,25-34,Marketplace,,Hair Care,No,343,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,599,0,0,0,0,0,0,0,60,1,train
CUST00300,2025-09-30,Tier 3,35-44,Marketplace,Platinum,Skin Care,No,5,1,459.9,0.0,0.42,5.0,1,0,0.0,0.0,351,5,30,0,1,0,0,0,1,0,train
CUST00302,2025-09-30,Tier 2,18-24,Google Search,Silver,Baby Care,Yes,148,2,1740.35,0.5,0.38,4.5,2,0,0.0,0.0,476,4,12,2,1,1,6,2,27,1,train
CUST00304,2025-09-30,Tier 2,25-34,Influencer,,Baby Care,Yes,87,2,1687.98,0.0,0.205,3.5,2,0,0.0,0.0,257,4,19,1,1,1,8,3,5,1,train
CUST00307,2025-09-30,Tier 2,35-44,Google Search,Gold,Fragrance,Yes,32,1,307.42,1.0,0.5,4.0,1,1,0.0,4.5,326,0,0,0,0,0,2,0,13,1,train
CUST00308,2025-09-30,Tier 1,25-34,Influencer,Platinum,Fragrance,Yes,66,2,1535.15,0.0,0.26,3.5,1,0,0.0,0.0,232,7,33,1,1,0,3,1,27,0,train
CUST00309,2025-09-30,Tier 1,25-34,Google Search,,Baby Care,Yes,8,1,1014.02,0.0,0.35,3.0,1,0,0.0,0.0,573,13,43,2,4,1,8,1,12,1,train
CUST00310,2025-09-30,Tier 1,25-34,Instagram,,Hair Care,Yes,22,1,578.27,1.0,0.2,5.0,1,1,1.0,31.3,24,5,30,2,1,1,2,0,8,0,train
CUST00311,2025-09-30,Tier 1,35-44,Marketplace,Silver,Baby Care,No,48,1,1336.82,0.0,0.1,2.0,1,0,0.0,0.0,53,4,12,2,1,0,0,0,0,1,train
CUST00312,2025-09-30,Tier 1,18-24,Instagram,,Fragrance,No,64,1,486.27,0.0,0.2,5.0,1,0,0.0,0.0,67,9,31,2,1,1,0,0,7,1,train
CUST00314,2025-09-30,Tier 1,45+,Organic,,Fragrance,Yes,16,1,560.98,0.0,0.29,5.0,1,0,0.0,0.0,44,0,0,0,0,0,0,0,14,1,train
CUST00315,2025-09-30,Tier 3,25-34,Organic,Platinum,Skin Care,Yes,17,6,6768.08,0.0,0.33,4.33,4,0,0.0,0.0,433,11,43,5,3,1,10,4,0,0,train
CUST00316,2025-09-30,Tier 1,25-34,Google Search,Silver,Skin Care,Yes,97,2,1079.82,0.5,0.32,3.5,2,0,0.0,0.0,318,1,6,0,0,0,7,2,30,1,train
CUST00319,2025-09-30,Tier 1,25-34,Marketplace,Silver,Hair Care,No,147,1,460.74,0.0,0.33,4.0,1,0,0.0,0.0,592,0,0,0,0,0,0,0,29,1,train
CUST00320,2025-09-30,Tier 3,18-24,Organic,,Skin Care,Yes,25,3,1395.26,0.0,0.297,3.0,2,0,0.0,0.0,446,10,27,5,1,1,6,1,19,0,train
CUST00322,2025-09-30,Tier 1,25-34,Google Search,Silver,Skin Care,Yes,4,5,3351.86,0.0,0.384,4.0,2,0,0.0,0.0,212,5,19,0,0,0,1,0,2,0,train
CUST00323,2025-09-30,Tier 2,25-34,Google Search,Gold,Hair Care,Yes,5,2,2509.86,0.0,0.3,4.5,2,0,0.0,0.0,362,6,19,2,1,1,3,0,9,0,train
CUST00325,2025-09-30,Tier 1,25-34,Instagram,,Baby Care,Yes,44,3,3542.89,0.0,0.24,3.67,2,0,0.0,0.0,300,6,22,1,2,0,9,1,7,0,train
CUST00326,2025-09-30,Tier 2,45+,Referral,Platinum,Skin Care,Yes,124,1,471.14,0.0,0.22,3.0,1,0,0.0,0.0,535,7,26,3,2,1,7,3,26,1,train
CUST00329,2025-09-30,Tier 2,18-24,Instagram,Gold,Skin Care,No,1,1,299.28,0.0,0.06,4.0,1,0,0.0,0.0,468,1,4,0,0,0,0,0,0,0,train
CUST00330,2025-09-30,Tier 2,35-44,Organic,Gold,Makeup,Yes,74,3,1307.8,0.0,0.33,3.33,2,1,0.0,7.9,250,1,5,0,0,0,0,0,12,0,train
CUST00331,2025-09-30,Tier 1,25-34,Marketplace,Silver,Makeup,No,151,1,505.92,0.0,0.49,4.0,1,0,0.0,0.0,574,1,6,0,0,0,0,0,27,1,train
CUST00333,2025-09-30,Tier 3,18-24,Referral,,Hair Care,Yes,75,1,870.15,0.0,0.07,3.0,1,0,0.0,0.0,583,3,14,1,0,1,0,0,21,0,train
CUST00334,2025-09-30,Tier 2,25-34,Google Search,Silver,Skin Care,No,85,1,731.49,1.0,0.07,2.0,1,1,0.0,7.4,587,2,6,0,0,0,0,0,29,1,train
CUST00336,2025-09-30,Tier 2,35-44,Marketplace,,Hair Care,No,29,2,1156.25,0.0,0.135,5.0,2,0,0.0,0.0,327,5,16,2,0,1,0,0,2,0,train
CUST00339,2025-09-30,Tier 1,45+,Referral,Silver,Makeup,No,92,1,465.18,0.0,0.17,5.0,1,0,0.0,0.0,515,13,36,4,1,1,0,0,12,0,train
CUST00340,2025-09-30,Tier 2,35-44,Marketplace,Gold,Skin Care,Yes,46,3,1900.4,0.333,0.237,4.0,3,0,0.0,0.0,512,8,36,2,1,1,2,1,10,0,train
CUST00341,2025-09-30,Tier 2,25-34,Influencer,,Baby Care,No,19,1,790.16,0.0,0.46,3.0,1,0,0.0,0.0,39,11,33,3,3,2,0,0,5,0,train
CUST00342,2025-09-30,Tier 1,25-34,Influencer,Gold,Makeup,Yes,1,2,2309.31,0.0,0.335,4.0,1,1,1.0,21.9,309,9,42,1,2,0,3,0,4,0,train
CUST00343,2025-09-30,Tier 2,25-34,Marketplace,,Makeup,Yes,94,1,410.91,0.0,0.13,5.0,1,0,0.0,0.0,497,7,39,4,1,2,2,1,20,0,train
CUST00344,2025-09-30,Tier 3,35-44,Instagram,Silver,Wellness,Yes,189,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,341,5,15,2,1,1,0,0,41,0,train
CUST00346,2025-09-30,Tier 1,25-34,Instagram,,Makeup,Yes,72,1,494.2,0.0,0.34,5.0,1,0,0.0,0.0,613,13,69,5,3,2,5,1,7,0,train
CUST00347,2025-09-30,Tier 1,35-44,Organic,,Fragrance,Yes,184,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,430,8,44,2,2,1,5,1,45,1,train
CUST00349,2025-09-30,Tier 1,18-24,Marketplace,Silver,Fragrance,No,74,3,2183.21,0.0,0.243,4.0,2,0,0.0,0.0,583,2,11,1,0,0,0,0,18,0,train
CUST00351,2025-09-30,Tier 2,25-34,Instagram,Silver,Skin Care,Yes,9,3,2713.22,0.333,0.287,3.67,2,1,1.0,22.8,597,4,14,2,0,1,3,0,1,0,train
CUST00352,2025-09-30,Tier 3,18-24,Marketplace,Silver,Hair Care,Yes,27,1,1000.77,0.0,0.12,5.0,1,0,0.0,0.0,27,13,42,6,2,2,6,1,16,0,train
CUST00353,2025-09-30,Tier 3,25-34,Instagram,,Hair Care,Yes,118,2,753.92,0.0,0.215,4.0,1,0,0.0,0.0,450,4,22,1,1,0,3,1,27,1,train
CUST00354,2025-09-30,Tier 2,45+,Referral,,Makeup,Yes,36,2,1158.36,0.0,0.365,4.0,2,0,0.0,0.0,415,4,24,1,0,0,3,1,16,0,train
CUST00355,2025-09-30,Tier 2,45+,Google Search,Gold,Wellness,Yes,171,1,715.18,0.0,0.03,5.0,1,0,0.0,0.0,389,4,14,2,0,1,5,2,32,1,train
CUST00356,2025-09-30,Tier 2,25-34,Referral,,Baby Care,Yes,7,4,2192.57,0.0,0.215,2.5,4,0,0.0,0.0,255,10,44,4,2,1,4,1,7,0,train
CUST00358,2025-09-30,Tier 3,25-34,Marketplace,,Hair Care,Yes,101,2,1523.36,0.0,0.335,4.0,2,0,0.0,0.0,193,4,17,1,0,1,4,0,1,1,train
CUST00359,2025-09-30,Tier 1,25-34,Google Search,,Baby Care,Yes,3,3,2276.09,0.0,0.243,4.0,3,0,0.0,0.0,566,0,0,0,0,0,4,0,0,0,train
CUST00360,2025-09-30,Tier 2,35-44,Marketplace,,Wellness,Yes,2,1,1731.67,0.0,0.33,5.0,1,0,0.0,0.0,574,1,6,0,0,0,0,0,0,0,train
CUST00361,2025-09-30,Tier 3,25-34,Instagram,,Skin Care,Yes,169,1,361.04,1.0,0.12,5.0,1,0,0.0,0.0,190,3,13,1,1,0,2,1,20,1,train
CUST00362,2025-09-30,Tier 3,25-34,Influencer,Gold,Baby Care,Yes,23,3,1795.3,0.0,0.277,4.33,3,0,0.0,0.0,491,12,66,2,1,1,3,0,7,0,train
CUST00363,2025-09-30,Tier 2,25-34,Instagram,,Makeup,Yes,27,1,413.99,0.0,0.32,5.0,1,1,1.0,22.5,28,2,11,1,0,0,0,0,5,0,train
CUST00364,2025-09-30,Tier 2,18-24,Google Search,,Makeup,No,359,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,474,0,0,0,0,0,0,0,60,1,train
CUST00366,2025-09-30,Tier 1,25-34,Instagram,,Hair Care,Yes,92,2,3930.92,0.0,0.235,2.5,2,0,0.0,0.0,536,2,6,1,0,0,0,0,26,0,train
CUST00367,2025-09-30,Tier 1,45+,Google Search,Silver,Makeup,Yes,212,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,315,1,3,0,0,0,5,1,33,1,train
CUST00368,2025-09-30,Tier 1,25-34,Google Search,,Skin Care,Yes,55,1,348.81,1.0,0.25,5.0,1,1,1.0,16.3,147,7,32,2,1,1,1,0,12,1,train
CUST00370,2025-09-30,Tier 2,45+,Referral,Platinum,Hair Care,Yes,172,1,452.14,0.0,0.42,5.0,1,0,0.0,0.0,421,8,25,1,0,1,5,1,29,1,train
CUST00371,2025-09-30,Tier 2,18-24,Instagram,,Skin Care,No,124,1,912.11,0.0,0.07,3.0,1,0,0.0,0.0,341,4,15,1,0,1,0,0,10,1,train
CUST00372,2025-09-30,Tier 1,18-24,Referral,,Fragrance,No,56,1,431.11,0.0,0.38,5.0,1,1,0.0,12.6,112,2,11,1,1,0,0,0,18,0,train
CUST00373,2025-09-30,Tier 1,25-34,Instagram,Silver,Hair Care,Yes,73,2,1612.89,0.0,0.3,1.0,2,0,0.0,0.0,139,9,37,4,1,2,6,1,20,1,train
CUST00374,2025-09-30,Tier 3,18-24,Marketplace,,Makeup,Yes,219,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,307,0,0,0,0,0,6,3,44,1,train
CUST00375,2025-09-30,Tier 1,25-34,Influencer,,Hair Care,Yes,85,2,812.45,0.0,0.435,5.0,2,1,1.0,39.3,559,2,7,1,1,0,0,0,17,1,train
CUST00376,2025-09-30,Tier 1,25-34,Referral,,Skin Care,Yes,45,2,1345.22,0.0,0.12,5.0,2,0,0.0,0.0,496,5,25,1,1,1,1,0,12,1,train
CUST00378,2025-09-30,Tier 2,18-24,Instagram,,Skin Care,Yes,99,1,1622.32,0.0,0.29,4.0,1,0,0.0,0.0,114,4,10,2,0,1,1,0,1,1,train
CUST00380,2025-09-30,Tier 2,25-34,Instagram,Silver,Wellness,Yes,39,3,1274.45,0.0,0.427,4.0,3,0,0.0,0.0,452,8,25,4,1,2,2,0,0,0,train
CUST00381,2025-09-30,Tier 3,25-34,Marketplace,Gold,Baby Care,Yes,182,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,431,2,7,0,0,0,0,0,32,1,train
CUST00382,2025-09-30,Tier 1,35-44,Marketplace,Gold,Baby Care,No,45,2,766.55,0.0,0.105,4.0,2,0,0.0,0.0,123,6,16,2,1,1,0,0,7,0,train
CUST00383,2025-09-30,Tier 2,35-44,Referral,Gold,Hair Care,Yes,8,5,2977.28,0.2,0.214,4.6,3,1,1.0,59.0,259,14,59,7,1,3,5,1,1,0,train
CUST00385,2025-09-30,Tier 1,25-34,Instagram,Silver,Makeup,Yes,63,3,1877.75,0.0,0.323,4.0,2,0,0.0,0.0,631,6,29,2,0,1,3,1,25,0,train
CUST00386,2025-09-30,Tier 2,35-44,Google Search,,Makeup,Yes,0,2,1407.41,0.0,0.29,4.5,2,0,0.0,0.0,371,13,64,6,1,3,4,2,1,0,train
CUST00387,2025-09-30,Tier 3,25-34,Referral,Silver,Hair Care,No,40,1,721.21,0.0,0.31,4.0,1,0,0.0,0.0,70,1,6,0,0,0,0,0,2,0,train
CUST00388,2025-09-30,Tier 2,18-24,Organic,Silver,Baby Care,Yes,37,1,528.39,0.0,0.37,5.0,1,0,0.0,0.0,473,6,16,0,1,0,8,3,0,1,train
CUST00389,2025-09-30,Tier 2,35-44,Marketplace,,Skin Care,Yes,14,5,3373.19,0.0,0.344,4.4,2,1,1.0,46.3,545,11,50,1,2,0,4,2,14,0,train
CUST00390,2025-09-30,Tier 3,25-34,Instagram,Silver,Skin Care,Yes,54,2,1639.43,0.0,0.35,3.5,2,1,1.0,52.7,105,4,15,2,1,1,5,1,5,1,train
CUST00392,2025-09-30,Tier 1,35-44,Google Search,Silver,Hair Care,Yes,133,1,716.98,0.0,0.39,5.0,1,0,0.0,0.0,356,4,17,1,1,1,4,1,34,1,train
CUST00393,2025-09-30,Tier 1,45+,Influencer,,Baby Care,Yes,12,2,2231.04,0.0,0.19,4.0,2,1,0.0,1.0,66,5,28,2,1,1,5,1,18,0,train
CUST00394,2025-09-30,Tier 1,18-24,Google Search,Gold,Fragrance,No,1,1,404.19,0.0,0.21,5.0,1,1,1.0,24.1,120,12,44,2,3,0,0,0,4,0,train
CUST00395,2025-09-30,Tier 2,25-34,Marketplace,Platinum,Hair Care,No,35,1,633.86,0.0,0.48,3.0,1,0,0.0,0.0,252,12,62,4,2,1,0,0,13,0,train
CUST00398,2025-09-30,Tier 1,25-34,Marketplace,Gold,Skin Care,No,8,3,2505.73,0.0,0.237,4.67,3,1,1.0,40.3,444,11,37,2,1,1,0,0,0,0,train
CUST00399,2025-09-30,Tier 2,45+,Marketplace,Silver,Makeup,No,262,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,516,3,17,0,1,0,0,0,45,1,train
CUST00400,2025-09-30,Tier 2,35-44,Influencer,Gold,Skin Care,No,44,1,402.05,0.0,0.61,4.0,1,0,0.0,0.0,50,9,27,2,2,1,0,0,0,0,train
CUST00404,2025-09-30,Tier 3,35-44,Referral,Gold,Skin Care,Yes,193,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,536,1,6,0,0,0,2,1,31,1,train
